UK TUI Airways in CAD,Germany LHA in CAD,Air France in CAD,Japan All Nippon Airways in CAD,Air Canada,American Airlines in CAD
-0.14777792101032428,-0.07572100440357477,0.04064127615772928,-0.0502630215991976,0.13982145602118767,0.0065037313146509845
0.03140107212342014,-0.061546536385461814,0.08604691632356865,0.006925019356828432,0.029082774049216997,0.022317072348944755
-0.12994837961184014,-0.17863595504946894,-0.06633110746275861,-0.08217592261949969,-0.0949275362318841,-0.16615907048170275
-0.1223975307006836,0.21359841041014094,0.19221206850271777,0.1083719168602797,0.16092874299439552,0.16911723798846778
-0.02451777929996879,-0.07068739119200085,-0.05551600973143633,0.013050814799256516,-0.10482762068965523,-0.18664778419959915
0.11147626177659298,0.1560220820933016,0.19787427299209615,0.015634224980416445,0.14291221659908393,0.14088041193159162
-0.3072973365389491,-0.016884769955368695,-0.046697591098424196,0.03160515114912821,0.11594206268958529,-0.03950601580569546
-0.07356967526053881,-0.1345200739468505,-0.08283379662412638,-0.030577335349031065,-0.02718217978912152,-0.10792228030478535
0.17280260740686848,0.1024947353948149,0.029833405265141666,-0.037921394927359686,-0.001552281948223766,0.09282520160387064
-0.17363307294699526,-0.20407074182408824,-0.24547850762607581,-0.06392402947543163,0.24067170398009963,-0.1983879139489556
0.016111221181100976,-0.11378371734792125,0.09545327481859922,0.0009661684082646893,-0.0052632328188856325,0.20796853320511888
0.01613555546585066,-0.061832081008661666,0.0966341500147394,0.005081485078483938,0.14411693484799515,-0.09586435313263819
-0.02824418299018705,-0.0447489281055693,0.06781225524133294,0.02497097616075661,-0.014534243558687487,-0.1290296053931097
0.19219465656761248,0.04691814220287305,-0.059167931226653425,-0.01659214553392585,-0.03441343016759768,0.02911005793240351
0.10274307756652368,0.05222095323443088,0.09718516140083056,-0.0020910581544819618,0.08539697027070048,0.11390117765266372
0.117864487716143,0.1242920882216827,0.01540694144810506,0.03891633279432605,0.06716411227445152,-0.05063075055173405
-0.08131152656895857,-0.05145193500355949,-0.07509018916383114,-0.060972684700482116,-0.030769251364020977,0.007490665483855352
-0.18792792424540616,-0.1581439149907342,-0.1552990630805895,-0.05645149715525,-0.0861677215488651,-0.08615057978226026
-0.23375323108778312,-0.15305690207862355,-0.17519980341274533,-0.17712725444102628,-0.2273855525655063,-0.2771172005674173
-0.4156963060904363,-0.2610696098938865,-0.25545608578404133,0.00979394548618795,-0.5401459854014599,-0.3500068552286849
-0.09255220297982314,0.007309284820381734,-0.03633252571613055,-0.05628356343483021,0.28507936507936504,0.04548745018553091
0.30461225779334766,0.08297894671388084,-0.15503903171083144,0.01925132684732178,-0.2144268774703556,-0.1504321047161271
-0.15315341608180089,-0.012080900193997102,0.002557598698655017,-0.03691542495701772,0.06603779874213833,0.2300843202532421
-0.2407569663107706,-0.16432585103063568,-0.13551209808285736,-0.13757994426742515,-0.108554624864034,-0.15618763024421078
0.20739266108079657,0.21966970015289045,0.1306923873984822,0.28389580987219043,0.1647915287888817,0.15902326499945274
-0.17414165203527676,-0.17273304602061523,-0.23027574089907898,-0.10472895307401164,-0.10852272727272738,-0.08660628884185739
0.07338816661658076,0.0026577480490523886,-0.0503436693848579,-0.07468001082194398,-0.06118546845124273,-0.0628671942602308
0.6743080197885505,0.30343706081051036,0.7725227524648504,0.11578567533217665,0.6768500339443313,0.25360686603659244
-0.07536613415591642,0.11873959935376499,0.021761892517356607,-0.11116671050662441,-0.07813768914422314,0.08850220368485373
0.21193573501833307,-0.008680176729159772,-0.04025577859248186,-0.019940160267273188,-0.12077294685990336,0.06948543649847916
0.27968925000344447,0.14232520558680184,0.13163913079167977,0.0985958469476742,0.2537462537462538,0.22584597966550546
-0.12899388455649585,-0.09166593941054324,-0.09821895347372034,-0.008333034316397758,0.041832669322709126,0.12950187618103937
0.12737929598581976,-0.08043989847374156,-0.11927303228580854,-0.027148715511102206,-0.05277246653919687,-0.09719418725153439
-0.01747938222856915,-0.002426925242774547,0.001014579592771403,-0.01028656988149057,0.10456201049656855,0.08843420520073564
-0.12730356614632177,-0.11880577472925513,-0.1276633335705747,-0.030299359721798202,-0.06798249020531832,-0.14258052691610124
-0.07815566109315508,0.0054276390732928,-0.03775541432598828,0.02583043195281265,-0.020392156862745092,-0.012233354872896673
-0.05694222414030836,-0.10570926720534524,0.013003715079315192,0.01846580876464321,-0.01881505204163325,-0.015978527296915734
0.019440435869858774,-0.295894583365388,0.0793877069937452,0.06707913914591801,-0.05630359037127708,0.04169248475022269
-0.10487444046241856,-0.04992175700847146,-0.05020333564999713,-0.07920231288195367,-0.04063977694076004,-0.05841909954436553
-0.20228415247774933,-0.08526773922250885,-0.11996626260471688,-0.15639366593309267,-0.0626409165100984,-0.10032130186155785
0.16212740713352702,0.1614610464758568,0.061274694589877665,0.12479453840727905,0.015865385378143637,0.09278659546188606
0.1279036079065039,0.09840370537044629,0.0240205578138577,-0.09141918031806484,0.08187421116300087,-0.12492749404601367
-0.04988264957686783,0.0032475734091679254,-0.012529256229115604,0.09972360224286736,0.04768153772171746,0.046617601341988335
-0.009117479720726296,0.05985510867968147,0.02597564270290631,-0.05817859763072519,0.012526053756740874,0.05673570970120334
-0.07661363032173851,-0.05209908053946821,-0.05827667002997017,-0.08199230251607248,-0.07216494845360821,0.012831147621046979
-0.20225930018226856,-0.07191385190653332,-0.5576316887231045,0.05157505277711416,-0.01377773333333343,-0.029108270847243878
-0.31654301929518014,-0.178203021377634,-0.3735581080961877,-0.054599334439932035,-0.277151857721863,-0.25816616322396313
0.00024936091273142225,0.07378072563745652,0.19788318233984392,-0.014652974115687223,0.08416445859323818,0.05075260712330132
-0.02631932797794645,-0.04037276727265837,0.05612492795156876,0.04160129129484558,0.017251409847694577,-0.06450091901689459
-0.21268510325851242,0.00422753068510362,-0.10505671137267691,0.011386850016321892,-0.061616785663268,-0.04517339253180641
0.23995051567451986,0.19386883094189966,0.04187405622042539,0.11082486994680552,0.18132536144578304,0.22996376153756604
0.14069559298361067,0.10843346080860572,-0.03191308801785131,0.0463736021862271,-0.016318204165313377,0.002332122029051531
-0.062429991572660826,0.05852688026921715,0.0018893431845592445,-0.009149732089382079,0.005183929228412154,-0.12451344605069126
0.25546036731427213,0.28450339469479835,0.2915929497304184,0.06116462197340278,0.16451785273428832,0.27735046633387905
-0.02626775550355409,0.01605321777200408,0.14896144251898602,-0.10207516753475909,-0.1089459255978742,-0.026204059392525014
